"date","actual","forecast"
"2023-11-01",0.273975839652962,0.229378610787119
"2023-12-01",0.369332769550024,0.257329795633272
"2024-01-01",0.370192058846985,0.276305468914441
"2024-02-01",0.381770999671005,0.291610666776453
"2024-03-01",0.262943158441953,0.336657703650468
"2024-04-01",0.143790072427041,0.288607592130868
"2024-05-01",0.0911382284209949,0.359108023150844
"2024-06-01",0.185163153349954,0.169475914323198
"2024-07-01",0.283669480671023,0.1993823538666
"2024-08-01",0.310922810160985,0.225645635843483
"2024-09-01",0.265515942971017,0.322229324547223
"2024-10-01",0.28899287077504,0.285995734607903
"2024-11-01",0.209625182232998,0.342196427004695
"2024-12-01",0.445347052231959,0.256304566466193
"2025-01-01",0.226387101582048,0.233011520443332
"2025-02-01",0.0565167860679949,0.27920919399716
"2025-03-01",0.236470898688967,0.357444423222164
"2025-04-01",0.129805738249988,0.0350173372276318
"2025-05-01",0.227976396538043,0.16181257450322
"2025-06-01",0.321825906790973,0.34151264149079
"2025-07-01",NA,0.0864294147612221
