"date","actual","forecast"
"2019-11-01",-0.0512279655620063,1.06411986278118
"2019-12-01",-0.0643015501530009,0.955088661743333
"2020-01-01",0.252010505866984,1.13238657684692
"2020-02-01",0.392690205104973,1.1003958514625
"2020-03-01",0.70113928045803,1.24060067915399
"2020-04-01",1.33073141860907,1.06465189817184
"2020-05-01",1.70682505057798,0.971339673467306
"2020-06-01",1.67556466708705,0.944506394208687
"2020-07-01",1.12569870677701,0.752552266786265
"2020-08-01",0.873154186659963,0.85543051701956
"2020-09-01",0.93267341028298,0.84604986755819
"2020-10-01",1.59139309186598,0.591948901337828
"2020-11-01",2.00799504045399,1.04118604293162
"2020-12-01",2.65259215667202,1.53995498775485
"2021-01-01",2.99555231752597,1.56542821493309
"2021-02-01",2.99951369879006,1.19230441296914
"2021-03-01",3.00251154981099,0.727374102762449
"2021-04-01",2.88994043552995,0.71749664534767
"2021-05-01",2.84666043435005,1.18103498750954
"2021-06-01",2.70542717067599,1.42737890181694
"2021-07-01",2.88645847779101,1.86083754578358
"2021-08-01",3.25619263910495,2.36749201610465
"2021-09-01",3.27647981110903,1.90285811620659
"2021-10-01",3.08524565974704,2.38167085818011
"2021-11-01",2.99892140936295,1.89966088467717
"2021-12-01",3.03460607470596,2.02990761725866
"2022-01-01",2.846488404706,2.64630948419359
"2022-02-01",2.84747658701807,2.41222373495378
"2022-03-01",3.14570695659597,2.71555690397416
"2022-04-01",3.02029382920601,3.15680039351024
"2022-05-01",2.79478986296704,2.96196047677177
"2022-06-01",2.49373901349701,2.81772662322581
"2022-07-01",2.54461547698597,3.01379372993834
"2022-08-01",2.50229893914895,2.60314075778272
"2022-09-01",2.26789787763204,3.18096041399299
"2022-10-01",2.34681186986103,2.94330872183658
"2022-11-01",2.40397536446704,2.89771395229801
"2022-12-01",2.24963728708802,2.62467127164399
"2023-01-01",2.051592122407,2.62372691427624
"2023-02-01",1.80829800314699,2.02998014317598
"2023-03-01",1.78424485871398,2.26690151908497
"2023-04-01",1.59990983935892,2.49213889071957
"2023-05-01",1.53229793056999,2.39280415000401
"2023-06-01",1.58936028492498,2.2373760121382
"2023-07-01",1.74224906556004,1.99893054747221
"2023-08-01",1.89032837639003,2.10919283572914
"2023-09-01",1.95932806627299,1.68149306108262
"2023-10-01",1.95959080250301,1.4389051067269
"2023-11-01",1.80200489858997,1.86522358446677
"2023-12-01",1.619167287358,1.61524285571051
"2024-01-01",1.43499767115793,1.46456948048265
"2024-02-01",1.34847509298197,1.52727632846749
"2024-03-01",1.27762690347195,1.79049472984549
"2024-04-01",1.28019968800102,1.69199955197362
"2024-05-01",1.42540248634901,1.51582801342373
"2024-06-01",1.54388944016102,1.46299810552984
"2024-07-01",1.80407333904302,1.79295691011683
"2024-08-01",1.74679095995405,1.49139560291107
"2024-09-01",1.49238493586106,1.48599398251112
"2024-10-01",1.46333989157901,1.68825444075309
"2024-11-01",1.30415275905396,1.70836362483793
"2024-12-01",1.322503973359,1.72451852897564
"2025-01-01",1.19898282791802,1.27335474977648
"2025-02-01",NA,1.69180078811837
"2025-03-01",NA,1.45381529106007
"2025-04-01",NA,1.33727967662049
"2025-05-01",NA,1.56941692303668
"2025-06-01",NA,1.5005000873514
"2025-07-01",NA,1.15959995744405
